"column_name","modality","missing_rate","non_missing_count","recommended_use"
"CTX_LH_TRANSVERSETEMPORAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_UNKNOWN_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_LH_UNKNOWN_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_BANKSSTS_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_BANKSSTS_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_CAUDALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_CAUDALANTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_CAUDALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_CUNEUS_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_CUNEUS_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_ENTORHINAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_ENTORHINAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_FRONTALPOLE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_FRONTALPOLE_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_FUSIFORM_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_FUSIFORM_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_INFERIORPARIETAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_INFERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_INFERIORTEMPORAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_INSULA_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_INSULA_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_ISTHMUSCINGULATE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_ISTHMUSCINGULATE_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_LATERALOCCIPITAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_LATERALORBITOFRONTAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_LINGUAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_LINGUAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_MEDIALORBITOFRONTAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_MEDIALORBITOFRONTAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_MIDDLETEMPORAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_MIDDLETEMPORAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_PARACENTRAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_PARACENTRAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_PARAHIPPOCAMPAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_PARAHIPPOCAMPAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_PARSOPERCULARIS_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_PARSOPERCULARIS_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_PARSORBITALIS_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_PARSORBITALIS_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_PARSTRIANGULARIS_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_PARSTRIANGULARIS_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_PERICALCARINE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_PERICALCARINE_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_POSTCENTRAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_POSTCENTRAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_POSTERIORCINGULATE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_POSTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_PRECENTRAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_PRECENTRAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_PRECUNEUS_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_PRECUNEUS_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_ROSTRALANTERIORCINGULATE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833843","2117","exclude_high_missing"
"CTX_RH_ROSTRALANTERIORCINGULATE_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833843","2117","exclude_high_missing"
"CTX_RH_ROSTRALMIDDLEFRONTAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_ROSTRALMIDDLEFRONTAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_SUPERIORFRONTAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_SUPERIORFRONTAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_SUPERIORPARIETAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_SUPERIORPARIETAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_SUPERIORTEMPORAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_SUPERIORTEMPORAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_SUPRAMARGINAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_SUPRAMARGINAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_TEMPORALPOLE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_TEMPORALPOLE_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_TRANSVERSETEMPORAL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_TRANSVERSETEMPORAL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_UNKNOWN_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"CTX_RH_UNKNOWN_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_ACCUMBENS_AREA_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_ACCUMBENS_AREA_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_AMYGDALA_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_AMYGDALA_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_CAUDATE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_CAUDATE_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_CEREBELLUM_CORTEX_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_CEREBELLUM_CORTEX_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_CEREBELLUM_WHITE_MATTER_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_CEREBELLUM_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_CEREBRAL_WHITE_MATTER_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_CEREBRAL_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_CHOROID_PLEXUS_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_CHOROID_PLEXUS_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_HIPPOCAMPUS_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_HIPPOCAMPUS_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_INF_LAT_VENT_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_INF_LAT_VENT_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_LATERAL_VENTRICLE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_LATERAL_VENTRICLE_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_PALLIDUM_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_PALLIDUM_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_PUTAMEN_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_PUTAMEN_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_THALAMUS_PROPER_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_THALAMUS_PROPER_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_VENTRALDC_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_VENTRALDC_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"LEFT_VESSEL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.834","2115","exclude_high_missing"
"LEFT_VESSEL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.834","2115","exclude_high_missing"
"NON_WM_HYPOINTENSITIES_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"NON_WM_HYPOINTENSITIES_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"OPTIC_CHIASM_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"OPTIC_CHIASM_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_ACCUMBENS_AREA_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_ACCUMBENS_AREA_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_AMYGDALA_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_AMYGDALA_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_CAUDATE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_CAUDATE_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_CEREBELLUM_CORTEX_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_CEREBELLUM_CORTEX_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_CEREBELLUM_WHITE_MATTER_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_CEREBELLUM_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_CEREBRAL_WHITE_MATTER_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_CEREBRAL_WHITE_MATTER_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_CHOROID_PLEXUS_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_CHOROID_PLEXUS_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_HIPPOCAMPUS_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_HIPPOCAMPUS_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_INF_LAT_VENT_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_INF_LAT_VENT_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_LATERAL_VENTRICLE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_LATERAL_VENTRICLE_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_PALLIDUM_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_PALLIDUM_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_PUTAMEN_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_PUTAMEN_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_THALAMUS_PROPER_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_THALAMUS_PROPER_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_VENTRALDC_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_VENTRALDC_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"RIGHT_VESSEL_UCBERKELEYAV45_10_17_16","pet_amyloid","0.834079","2114","exclude_high_missing"
"RIGHT_VESSEL_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.834079","2114","exclude_high_missing"
"WM_HYPOINTENSITIES_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"WM_HYPOINTENSITIES_SIZE_UCBERKELEYAV45_10_17_16","pet_amyloid","0.833765","2118","exclude_high_missing"
"update_stamp_UCBERKELEYAV45_10_17_16","administrative","0.833765","2118","exclude_administrative"
"EXAMDATE_UCBERKELEYAV1451_10_17_16","visit_time","0.993015","89","exclude_leakage"
"CEREBELLUMGREYMATTER_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CEREBELLUMGREYMATTER_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"BRAAK1_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"BRAAK1_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"BRAAK2_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"BRAAK2_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"BRAAK3_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"BRAAK3_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"BRAAK4_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"BRAAK4_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"BRAAK5_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"BRAAK5_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"BRAAK6_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"BRAAK6_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"ERODED_SUBCORTICALWM_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"ERODED_SUBCORTICALWM_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"VENTRICLE_3RD_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"VENTRICLE_3RD_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"VENTRICLE_4TH_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"VENTRICLE_4TH_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"VENTRICLE_5TH_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"VENTRICLE_5TH_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"BRAINSTEM_UCBERKELEYAV1451_10_17_16","pet_other","0.99741","33","exclude_high_missing"
"BRAINSTEM_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.99741","33","exclude_high_missing"
"CC_ANTERIOR_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CC_ANTERIOR_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CC_CENTRAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CC_CENTRAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CC_MID_ANTERIOR_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CC_MID_ANTERIOR_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CC_MID_POSTERIOR_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CC_MID_POSTERIOR_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CC_POSTERIOR_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CC_POSTERIOR_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CSF_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CSF_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_BANKSSTS_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_BANKSSTS_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_CAUDALANTERIORCINGULATE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_CAUDALANTERIORCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_CAUDALMIDDLEFRONTAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_CAUDALMIDDLEFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_CUNEUS_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_CUNEUS_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_ENTORHINAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_ENTORHINAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_FRONTALPOLE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_FRONTALPOLE_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_FUSIFORM_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_FUSIFORM_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_INFERIORPARIETAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_INFERIORPARIETAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_INFERIORTEMPORAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_INFERIORTEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_INSULA_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_INSULA_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_ISTHMUSCINGULATE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_ISTHMUSCINGULATE_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_LATERALOCCIPITAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_LATERALOCCIPITAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_LATERALORBITOFRONTAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_LATERALORBITOFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_LINGUAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_LINGUAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_MEDIALORBITOFRONTAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_MEDIALORBITOFRONTAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_MIDDLETEMPORAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_MIDDLETEMPORAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_PARACENTRAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_PARACENTRAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_PARAHIPPOCAMPAL_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_PARAHIPPOCAMPAL_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_PARSOPERCULARIS_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_PARSOPERCULARIS_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_PARSORBITALIS_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_PARSORBITALIS_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_PARSTRIANGULARIS_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_PARSTRIANGULARIS_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_PERICALCARINE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
"CTX_LH_PERICALCARINE_SIZE_UCBERKELEYAV1451_10_17_16","pet_other","0.993015","89","exclude_high_missing"
